Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
ESPN NBA Basketball,Microsoft,2003,Sports,Sega,0.2,0.06,0,0.01,0.27,87,18,8.2,25,Visual Concepts,E
Gallop Racer 2: One and Only Road to Victory,Playstation,1997,Sports,Tecmo Koei,0,0,0.25,0.02,0.27,,,,,,
Lowrider,Playstation,2002,Misc,Pacific Century Cyber Works,0.11,0.09,0.03,0.03,0.26,46,14,8.4,11,Pacific Century Cyber Works,T
Family Guy: Back to the Multiverse,Playstation,2012,Action,Activision,0.12,0.1,0,0.04,0.26,40,9,6.4,31,Heavy Iron Studios,M
All-Pro Football 2K8,Microsoft,2007,Sports,Take-Two Interactive,0.24,0,0,0.02,0.26,75,22,6.8,52,Visual Concepts,E10+
Plants vs. Zombies,Microsoft,2010,Strategy,PopCap Games,0.24,0,0,0.02,0.26,89,27,8.2,160,PopCap,E10+
Gundam Breaker,Playstation,2013,Action,Namco Bandai Games,0,0,0.26,0,0.26,,,,,,
Batman: Return to Arkham,Playstation,2016,Action,Warner Bros. Interactive Entertainment,0.07,0.16,0,0.04,0.26,73,28,8.5,79,"Rocksteady Studios, Virtuos",T
A.C.E.: Another Century's Episode R,Playstation,2010,Simulation,Namco Bandai Games,0,0,0.26,0,0.26,,,,,,
Rune: Viking Warlord,Playstation,2001,Action,Take-Two Interactive,0.13,0.1,0,0.03,0.26,53,16,7.3,11,Human Head Studios,M
The Incredible Hulk,Microsoft,2008,Action,Sega,0.22,0.02,0,0.02,0.26,55,42,6.4,24,Edge of Reality,T
Panzer Dragoon Orta,Microsoft,2002,Shooter,Sega,0.16,0.05,0.04,0.01,0.26,90,41,8.5,64,Smilebit,T
Jikkyou Powerful Pro Yakyuu '99 Ketteiban,Playstation,1999,Sports,Konami Digital Entertainment,0,0,0.25,0.02,0.26,,,,,,
King's Field II,Playstation,1996,Role-Playing,From Software,0.08,0.06,0.11,0.02,0.26,,,,,,
NCAA Gamebreaker,Playstation,1996,Sports,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26,,,,,,
Petz: Horsez 2,Playstation,2007,Simulation,Ubisoft,0.13,0.1,0,0.03,0.26,,,tbd,,Ubisoft,E
NPPL: Championship Paintball 2009,Playstation,2008,Shooter,Activision Value,0.13,0.1,0,0.03,0.26,,,8.3,11,FUN Labs,E10+
Superman Returns,Microsoft,2006,Action,Electronic Arts,0.23,0.01,0,0.02,0.26,51,48,6.2,49,EA Tiburon,T
Tomba!,Playstation,1997,Platform,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26,,,,,,
Tales of Eternia,Playstation,2005,Role-Playing,Ubisoft,0,0.01,0.25,0,0.26,,,,,,
Tearaway Unfolded,Playstation,2015,Platform,Sony Computer Entertainment,0.09,0.13,0,0.04,0.26,81,70,8.1,188,Media Molecule,E
MLB SlugFest 2006,Playstation,2006,Sports,Midway Games,0.13,0.1,0,0.03,0.26,56,11,7.5,10,Blue Shift,E10+
The Incredible Hulk,Playstation,2008,Action,Sega,0.22,0.02,0,0.02,0.26,55,26,6.8,20,Edge of Reality,T
Deadly Premonition,Microsoft,2010,Action,Rising Star Games,0.18,0.06,0,0.02,0.26,68,39,8.2,332,Access Games,M
Bolt,Playstation,2008,Adventure,Disney Interactive Studios,0.09,0.02,0,0.16,0.26,,,tbd,,Avalanche Software,E10+
Ford Racing 3,Playstation,2004,Racing,Take-Two Interactive,0.13,0.1,0,0.03,0.26,50,7,6.6,8,Razorworks Studios,E
J Stars Victory Vs.,Playstation,2015,Fighting,Namco Bandai Games,0.08,0.14,0,0.04,0.26,,,,,,
The Adventures of Tintin: The Game,Playstation,2011,Action,Ubisoft,0.06,0.15,0,0.05,0.26,59,27,5.7,13,Ubisoft Montpellier,E10+
Phantasy Star Universe: Ambition of the Illuminus,Playstation,2007,Role-Playing,Sega,0.1,0.08,0.05,0.03,0.26,,,8.4,8,Sonic Team,T
Jikkyou Powerful Pro Yakyuu 2013,Playstation,2013,Sports,Konami Digital Entertainment,0,0,0.26,0,0.26,,,,,,
Dragon Ball Z: Tenkaichi Tag Team,Playstation,2010,Fighting,Namco Bandai Games,0.11,0.03,0.09,0.03,0.26,63,22,8.6,20,Spike,T
Sengoku Basara 2,Playstation,2006,Action,Capcom,0,0,0.26,0,0.26,,,,,,
Star Trek: Invasion,Playstation,2000,Simulation,Activision,0.15,0.1,0,0.02,0.26,76,12,tbd,,Warthog,E
LEGO Harry Potter: Years 5-7,Playstation,N/A,Action,Warner Bros. Interactive Entertainment,0.1,0.1,0,0.06,0.26,,,tbd,,Traveller's Tales,E10+
Tom and Jerry in War of the Whiskers,Playstation,2002,Fighting,Ubisoft,0.13,0.1,0,0.03,0.26,,,,,,
Dynasty Warriors 7: Xtreme Legends,Playstation,2011,Action,Tecmo Koei,0.04,0.04,0.16,0.02,0.26,64,11,7.8,9,Omega Force,T
Naruto: Ultimate Ninja Heroes,Playstation,2006,Fighting,Namco Bandai Games,0.26,0,0,0,0.26,70,11,6.6,11,Bandai,T
Angry Birds Trilogy,Microsoft,2012,Action,Activision,0.18,0.05,0,0.02,0.26,63,13,3.5,27,"Rovio Mobile, Rovio Entertainment",E
Jikkyou Powerful Pro Yakyuu 2011,Playstation,2011,Sports,Konami Digital Entertainment,0,0,0.26,0,0.26,,,,,,
WWE 2K17,Microsoft,2016,Sports,Take-Two Interactive,0.12,0.12,0,0.02,0.26,68,12,5.5,27,Yuke's,T
Battlestations: Midway,Microsoft,2007,Strategy,Eidos Interactive,0.21,0.02,0,0.02,0.26,73,55,7.1,40,Eidos Interactive,T
Riding Spirits,Playstation,2002,Racing,BAM! Entertainment,0.13,0.1,0,0.03,0.26,59,14,9,17,Spike,E
Project CARS,Microsoft,2015,Racing,Slightly Mad Studios,0.11,0.13,0,0.02,0.26,81,16,5.8,135,Slightly Mad Studios,E
MLB 09: The Show,Playstation,2009,Sports,Sony Computer Entertainment,0.24,0,0,0.02,0.26,78,12,6.9,7,SCEA San Diego Studios,E
Bust A Groove 2,Playstation,1999,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.26,66,8,8.9,35,Metro,E
The Amazing Spider-Man 2 (2014),Playstation,2014,Action,Activision,0.06,0.14,0.02,0.04,0.26,,,,,,
Hatsune Miku: Project Diva,Playstation,2009,Misc,Sega,0,0,0.26,0,0.26,,,,,,
Gundam Battle Universe,Playstation,2008,Fighting,Namco Bandai Games,0,0,0.26,0,0.26,,,,,,
Sengoku Basara: Battle Heroes,Playstation,2009,Action,Capcom,0,0,0.26,0,0.26,,,,,,
NCAA March Madness 08,Playstation,2007,Sports,Electronic Arts,0.13,0.1,0,0.03,0.26,,,5,8,EA Canada,E
Armored Core: Nexus,Playstation,2004,Simulation,Indie Games,0.06,0.05,0.14,0.02,0.26,73,19,8.7,7,From Software,T
Evolution Skateboarding,Playstation,2002,Sports,Konami Digital Entertainment,0.13,0.1,0,0.03,0.26,44,14,6.7,9,Konami,T
Yakuza: Ishin,Playstation,2014,Action,Sega,0,0,0.26,0,0.26,,,,,,
Outlaw Volleyball,Microsoft,2003,Sports,TDK Mediactive,0.19,0.06,0,0.01,0.26,77,33,8.4,7,Hypnotix,M
Tiger Woods PGA Tour 10,Playstation,2009,Sports,Electronic Arts,0.12,0.01,0,0.13,0.26,,,tbd,,EA Tiburon,E
Dungeons & Dragons Heroes,Microsoft,2003,Role-Playing,Atari,0.19,0.06,0,0.01,0.26,,,,,,
McGrath Vs. Pastrana Freestyle Motocross,Playstation,2000,Racing,Acclaim Entertainment,0.14,0.1,0,0.02,0.26,,,,,,
Spider-Man: Web of Shadows,Playstation,2008,Action,Activision,0.2,0.04,0,0.02,0.26,67,44,7.9,34,"Treyarch, Shaba Games",T
Legaia 2: Duel Saga,Playstation,2001,Role-Playing,Eidos Interactive,0.13,0.1,0,0.03,0.26,67,21,8.4,43,Prokion,T
Samurai Warriors 4,Playstation,2014,Action,Tecmo Koei,0,0,0.26,0,0.26,,,8,11,Omega Force,T
A.C.E.: Another Century's Episode,Playstation,2005,Simulation,Banpresto,0,0,0.26,0,0.26,,,,,,
Oddworld: Stranger's Wrath,Microsoft,2005,Adventure,Electronic Arts,0.19,0.06,0,0.01,0.26,88,65,9.1,58,Oddworld Inhabitants,T
King of Fighters: Maximum Impact,Playstation,2004,Fighting,Ignition Entertainment,0.13,0.1,0,0.03,0.26,64,45,6.9,12,SNK Playmore,T
Marvel Super Heroes vs. Street Fighter,Playstation,1998,Fighting,Virgin Interactive,0.14,0.1,0,0.02,0.26,,,,,,
Atelier Ayesha: The Alchemist of Dusk,Playstation,2012,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.26,70,17,6.6,120,Gust,T
Battleborn,Playstation,2016,Shooter,Take-Two Interactive,0.12,0.08,0.02,0.04,0.26,68,55,6.8,402,Gearbox Software,T
Drakan: The Ancients' Gates,Playstation,2002,Adventure,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26,78,31,9,39,Surreal Software,M
"SpongeBob SquarePants: Lights, Camera, Pants!",Microsoft,2005,Misc,THQ,0.19,0.06,0,0.01,0.26,,,,,,
Resident Evil: Revelations,Microsoft,2013,Action,Capcom,0.12,0.1,0.02,0.02,0.26,75,30,7.4,170,Capcom,M
Tony Hawk: Shred,Microsoft,2010,Sports,Activision,0.17,0.06,0,0.02,0.26,53,10,6.6,10,Robomodo,E
Choro Q3,Playstation,1998,Racing,Takara,0,0,0.24,0.02,0.26,,,,,,
Tokyo Jungle,Playstation,2012,Action,Sony Computer Entertainment,0,0,0.26,0,0.26,74,60,8.4,89,Crispy's,T
Army of Two: The Devil's Cartel,Microsoft,2013,Shooter,Electronic Arts,0.16,0.07,0,0.02,0.26,54,55,6.2,195,Visceral Games,M
Puppeteer,Playstation,2013,Platform,Sony Computer Entertainment Europe,0.11,0.08,0.02,0.04,0.26,80,75,8.5,236,SCE Japan Studio,E10+
Tom Clancy's Splinter Cell: Double Agent,Playstation,2007,Action,Ubisoft,0.2,0.03,0,0.03,0.26,78,17,6.5,41,Ubisoft Shanghai,M
Armored Core: Master of Arena,Playstation,1999,Simulation,From Software,0.07,0.05,0.13,0.02,0.26,,,,,,
Legendary,Microsoft,2008,Shooter,Atari,0.08,0.15,0,0.03,0.26,47,39,7.1,87,Spark Unlimited,M
Peter Jackson's King Kong: The Official Game of the Movie,Microsoft,2005,Action,Ubisoft,0.2,0.03,0,0.02,0.26,80,57,7.5,79,Ubisoft Montpellier,T
A.C.E.: Another Century's Episode 3: The Final,Playstation,2007,Simulation,Banpresto,0,0,0.26,0,0.26,,,,,,
All-Star Baseball 2003,Microsoft,2002,Sports,Acclaim Entertainment,0.19,0.06,0,0.01,0.26,79,15,8.1,7,Acclaim,E
MTX Mototrax,Playstation,2004,Racing,Activision,0.13,0.1,0,0.03,0.26,77,30,8.1,9,Left Field Productions,E
Tomb Raider: Underworld (Others sales),Playstation,2009,Adventure,Eidos Interactive,0,0.21,0,0.04,0.26,,,,,,
NHL Rock the Rink,Playstation,1999,Sports,Electronic Arts,0.14,0.1,0,0.02,0.26,,,,,,
NBA ShootOut 2004,Playstation,2003,Sports,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26,58,19,7.8,8,989 Sports,E
Formula One 2001,Playstation,2001,Racing,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26,73,18,6,5,Studio Liverpool,E
Baldur's Gate: Dark Alliance II,Microsoft,2004,Role-Playing,Acclaim Entertainment,0.19,0.06,0,0.01,0.26,77,44,7.9,16,Black Isle Studios,T
Secret Weapons Over Normandy,Microsoft,2003,Simulation,LucasArts,0.19,0.05,0,0.01,0.25,77,31,8.8,4,Totally Games,T
Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,Playstation,1998,Sports,Axela,0,0,0.24,0.02,0.25,,,,,,
Teen Titans,Playstation,2006,Action,THQ,0.12,0.1,0,0.03,0.25,56,12,8.6,17,Artificial Mind and Movement,E10+
Spelling Challenges and more!,Playstation,2007,Misc,Crave Entertainment,0.24,0,0,0.02,0.25,,,,,,
Crusaders of Might and Magic,Playstation,1999,Role-Playing,3DO,0.14,0.1,0,0.02,0.25,,,,,,
One Piece: Pirate Warriors 3,Playstation,2015,Action,Namco Bandai Games,0,0.06,0.19,0.01,0.25,,,3.7,7,Omega Force,T
Star Wars The Clone Wars: Republic Heroes,Playstation,2009,Action,LucasArts,0.17,0.01,0,0.08,0.25,,,8.3,9,"LucasArts, Krome Studios",T
Sega Rally Revo,Playstation,2007,Racing,Sega,0.03,0.15,0,0.07,0.25,74,14,7.2,9,Bugbear,E
TOCA Race Driver 2: Ultimate Racing Simulator,Playstation,2005,Racing,Codemasters,0,0.25,0,0,0.25,,,,,,
Surfing H3O,Playstation,2000,Sports,Take-Two Interactive,0.12,0.1,0,0.03,0.25,46,15,4.6,8,Opus,E
Final Fantasy Type-0,Microsoft,2015,Role-Playing,Square Enix,0.16,0.07,0,0.02,0.25,,,,,,
NASCAR 09,Microsoft,2008,Racing,Electronic Arts,0.23,0,0,0.02,0.25,69,32,7.8,15,EA Games,E
World Series of Poker,Microsoft,2005,Misc,Activision,0.19,0.05,0,0.01,0.25,52,14,tbd,,Activision Value,E10+
NASCAR 09,Playstation,2008,Racing,Electronic Arts,0.22,0.01,0,0.02,0.25,65,22,7.5,10,EA Games,E
Game of Thrones,Microsoft,2012,Role-Playing,Focus Home Interactive,0.15,0.08,0,0.02,0.25,52,35,5.2,126,"Cyanide, Cyanide Studios",M
Walt Disney's The Jungle Book: Rhythm N'Groove,Playstation,2003,Misc,Disney Interactive Studios,0.12,0.1,0,0.03,0.25,56,6,tbd,,Ubisoft Shanghai,E
Triple Play 2002,Microsoft,2002,Sports,Electronic Arts,0.19,0.05,0,0.01,0.25,64,17,tbd,,Pandemic Studios,E
Evil Zone,Playstation,1998,Fighting,Titus,0.14,0.1,0,0.02,0.25,,,,,,
K-ON! Houkago Live!!,Playstation,2010,Misc,Sega,0,0,0.25,0,0.25,,,,,,
A. IV Evolution: A Ressha de Ikou 4,Playstation,1994,Strategy,ArtDink,0,0,0.24,0.02,0.25,,,,,,
Exhibition,Microsoft,2001,Misc,Microsoft Game Studios,0.19,0.05,0,0.01,0.25,,,,,,
Scrabble,Playstation,1999,Misc,Ubisoft,0.14,0.1,0,0.02,0.25,,,,,,
Amped 2,Microsoft,2003,Sports,Microsoft Game Studios,0.2,0.04,0,0.01,0.25,80,34,7.7,20,Indie Built,E
Blaster Master: Blasting Again,Playstation,2000,Shooter,Sunsoft,0.14,0.1,0,0.02,0.25,,,,,,
College Hoops 2K6,Playstation,N/A,Sports,Unknown,0.12,0.1,0,0.03,0.25,77,14,7.3,6,2K Sports,E
NHL 08,Playstation,2007,Action,Electronic Arts,0.16,0.06,0,0.03,0.25,86,23,6.9,23,EA Canada,E10+
Just Dance 2015,Playstation,2014,Misc,Ubisoft,0.13,0.08,0,0.04,0.25,,,6.8,4,Ubisoft,E10+
Juiced 2: Hot Import Nights,Playstation,2007,Racing,THQ,0.18,0.04,0.01,0.03,0.25,71,10,6.4,5,Juice Games,T
WipEout XL,Playstation,1996,Racing,Psygnosis,0.14,0.1,0,0.02,0.25,93,8,8.7,20,Psygnosis,
The Powerpuff Girls: Chemical X-Traction,Playstation,2001,Action,BAM! Entertainment,0.14,0.1,0,0.02,0.25,30,6,6.3,4,VIS Entertainment,E
Dynasty Warriors 6 (JP sales),Playstation,2008,Action,Tecmo Koei,0,0,0.25,0,0.25,,,,,,
Dead or Alive Xtreme 2,Microsoft,2006,Sports,Tecmo Koei,0.15,0.02,0.06,0.02,0.25,53,46,6.7,42,Team Ninja,M
Jonah Lomu Rugby Challenge,Playstation,N/A,Sports,Home Entertainment Suppliers,0,0.19,0,0.06,0.25,64,6,,,Sidhe Interactive,E
PlayStation VR Worlds,Playstation,2016,Misc,Sony Computer Entertainment,0.06,0.14,0.02,0.04,0.25,59,48,7.1,73,Sony Interactive Entertainment,M
Hunted: The Demon's Forge,Playstation,2011,Action,Bethesda Softworks,0.12,0.08,0.02,0.03,0.25,57,34,6.2,70,InXile Entertainment,M
Men of Valor,Microsoft,2004,Shooter,Vivendi Games,0.19,0.05,0,0.01,0.25,73,47,8,8,2015,M
NHL 08,Microsoft,2007,Action,Electronic Arts,0.22,0.01,0,0.02,0.25,85,44,8.2,44,EA Canada,E10+
Disney Sing It: Pop Hits,Playstation,2009,Misc,Disney Interactive Studios,0.17,0.05,0,0.03,0.25,,,tbd,,Zoe Mode,E
WipEout Fusion,Playstation,2002,Racing,Sony Computer Entertainment,0.12,0.1,0,0.03,0.25,83,21,8.5,43,Studio Liverpool,E
Prison Break: The Conspiracy,Playstation,2010,Action,Deep Silver,0.05,0.15,0,0.05,0.25,42,33,3.8,20,ZootFly,T
Marie no Atelier: Salburg no Renkinjutsushi,Playstation,1997,Role-Playing,Gust,0,0,0.23,0.02,0.25,,,,,,
NHL 06,Microsoft,2005,Sports,Electronic Arts,0.19,0.05,0,0.01,0.25,79,35,8.4,18,EA Canada,E10+
Atari Anthology,Microsoft,2004,Misc,Atari,0.19,0.05,0,0.01,0.25,68,15,tbd,,Digital Eclipse,E
Ultimate Fighting Championship,Playstation,2000,Fighting,Ubisoft,0.14,0.09,0,0.02,0.25,53,6,7.4,16,Opus,T
XIII,Microsoft,2003,Shooter,Ubisoft,0.16,0.08,0,0.01,0.25,74,38,8.3,15,Southend Interactive,M
Up,Playstation,2009,Action,THQ,0.15,0.06,0,0.03,0.25,65,5,6.5,4,Heavy Iron Studios,E10+
SpongeBob's Truth or Square (US sales),Microsoft,2009,Action,THQ,0.25,0,0,0,0.25,,,,,,
MotoGP '07,Microsoft,2007,Racing,THQ,0.23,0,0,0.02,0.25,78,20,7.3,11,"Climax Group, Climax Studios",E
Cars,Microsoft,2006,Racing,THQ,0.22,0.01,0,0.02,0.25,65,16,6.1,8,Rainbow Studios,E
Hatsune Miku: Project Diva F 2nd,Playstation,2014,Misc,Sega,0.09,0.03,0.1,0.03,0.25,78,15,8.6,49,Sega,T
Madagascar: Escape 2 Africa,Microsoft,2008,Action,Activision,0.12,0.1,0,0.03,0.25,62,23,tbd,,Toys for Bob,E10+
The Mummy: Tomb of the Dragon Emperor,Playstation,2008,Action,Vivendi Games,0.12,0.1,0,0.03,0.25,38,7,6.8,6,Eurocom Entertainment Software,T
Scooby-Doo! Unmasked,Playstation,2005,Platform,THQ,0.12,0.1,0,0.03,0.25,,,,,,
Penny Racers,Playstation,1996,Racing,Sony Computer Entertainment,0,0,0.23,0.02,0.25,,,,,,
The Sims 2,Microsoft,2005,Simulation,Electronic Arts,0.19,0.05,0,0.01,0.25,75,31,7.1,8,Maxis,T
Caesars Palace II,Playstation,1998,Misc,Interplay,0.14,0.09,0,0.02,0.25,,,,,,
The Bureau: XCOM Declassified,Playstation,2013,Shooter,Take-Two Interactive,0.08,0.13,0,0.04,0.25,69,22,6.7,79,2K Marin,M
World Series Baseball 2K3,Playstation,2003,Sports,Sega,0.12,0.1,0,0.03,0.25,87,21,8.7,19,Blue Shift,E
Indiana Jones and the Staff of Kings,Playstation,2009,Action,Activision,0.11,0.09,0,0.05,0.25,63,10,7.8,17,Amaze,T
The Outfit,Microsoft,2006,Action,THQ,0.21,0.02,0,0.02,0.25,70,52,7.5,48,Relic,M
Don King Presents: Prizefighter,Microsoft,2008,Sports,Take-Two Interactive,0.14,0.08,0,0.02,0.25,56,45,6.4,29,Venom Games,T
Yakuza Zero: The Place of Oath,Playstation,2015,Action,Sega,0,0,0.25,0,0.25,,,,,,
Devil Kings,Playstation,2005,Action,Capcom,0.03,0.03,0.18,0.01,0.25,64,27,7.4,12,Capcom,T
NBA Jam Tournament Edition,Playstation,1995,Sports,Acclaim Entertainment,0.14,0.09,0,0.02,0.25,,,,,,
Kung Fu Panda 2,Microsoft,2011,Action,THQ,0.16,0.06,0,0.02,0.25,,,,,,
Bolt,Microsoft,2008,Adventure,Disney Interactive Studios,0.18,0.05,0,0.02,0.25,57,18,7.1,7,Avalanche Software,E10+
Shadow Man,Playstation,1998,Action,Acclaim Entertainment,0.14,0.09,0,0.02,0.25,,,,,,
Spider-Man: Edge of Time,Microsoft,2011,Action,Activision,0.18,0.05,0,0.02,0.25,57,50,6.8,33,Beenox,T
Netsu Chu! Pro Yakyuu 2002,Playstation,2002,Sports,Namco Bandai Games,0,0,0.25,0,0.25,,,,,,
Dynasty Warriors 6,Playstation,2008,Action,Tecmo Koei,0.12,0.09,0,0.03,0.25,43,7,5.4,14,"Koei, Omega Force",T
America's Army: Rise of a Soldier,Microsoft,2005,Shooter,Ubisoft,0.19,0.05,0,0.01,0.25,70,19,7.4,21,Secret Level,T
Grandia,Playstation,1999,Role-Playing,Ubisoft,0.14,0.09,0,0.02,0.25,89,14,6.6,77,Game Arts,E
F1 2000,Playstation,2000,Racing,Electronic Arts,0.14,0.09,0,0.02,0.25,,,,,,
Pirates of the Caribbean: The Legend of Jack Sparrow,Playstation,2006,Adventure,Ubisoft,0.12,0.09,0,0.03,0.25,51,32,7.5,13,7 Studios,T
WRC: World Rally Championship,Playstation,2001,Racing,Sony Computer Entertainment,0.12,0.09,0,0.03,0.25,,,,,,
Cars: Mater-National Championship,Playstation,2007,Racing,THQ,0.12,0.09,0,0.03,0.25,67,4,tbd,,Rainbow Studios,E
Armored Core 4,Microsoft,2007,Simulation,505 Games,0.19,0.01,0.03,0.02,0.25,65,31,7.2,31,From Software,T
Dreamworks Madagascar Kartz,Microsoft,2009,Racing,Activision,0.14,0.09,0,0.02,0.25,,,6,4,Sidhe Interactive,E
Dune 2000,Playstation,1999,Strategy,Electronic Arts,0.14,0.09,0,0.02,0.25,,,,,,
UEFA Euro 2008 Austria-Switzerland,Playstation,2008,Sports,Electronic Arts,0.06,0.12,0,0.06,0.25,,,,,,
SBK Superbike World Championship,Playstation,2008,Racing,Black Bean Games,0.12,0.11,0,0.02,0.25,59,7,6.1,8,Milestone S.r.l,E10+
Disgaea 2: Dark Hero Days,Playstation,2009,Role-Playing,Nippon Ichi Software,0.1,0.01,0.12,0.02,0.25,83,33,7.1,47,Nippon Ichi Software,T
Project Overkill,Playstation,1996,Shooter,Konami Digital Entertainment,0.14,0.09,0,0.02,0.25,,,,,,
Jumping Flash! 2,Playstation,1996,Platform,Sony Computer Entertainment,0.05,0.03,0.15,0.02,0.25,,,,,,
Major League Baseball 2K7,Playstation,2007,Sports,Spike,0.23,0,0,0.02,0.25,74,19,4.7,7,Kush Games,E
Final Fantasy XI: Chains of Promathia,Playstation,2004,Role-Playing,Square Enix,0.12,0.09,0,0.03,0.25,77,13,8,10,Square Enix,T
The Chronicles of Riddick: Assault on Dark Athena,Playstation,2009,Shooter,Vivendi Games,0.12,0.09,0,0.04,0.25,80,45,7.7,40,Starbreeze,M
Marvel: Ultimate Alliance 2,Playstation,2009,Role-Playing,Activision,0.17,0.04,0,0.04,0.25,,,tbd,,Savage Entertainment,T
Choro Q2,Playstation,1997,Racing,Takara,0,0,0.23,0.02,0.25,,,,,,
Teenage Mutant Ninja Turtles: Danger of the Ooze,Playstation,2014,Adventure,Activision,0.11,0.09,0,0.04,0.25,,,5.9,8,WayForward,E10+
"What Did I Do to Deserve This, My Lord!? 2",Playstation,2008,Role-Playing,Nippon Ichi Software,0.06,0,0.18,0.01,0.25,,,,,,
Monster Jam: Path of Destruction,Playstation,2010,Racing,Activision,0.21,0.02,0,0.02,0.25,,,6.3,4,Virtuos,E
TV Superstars,Playstation,2010,Misc,Sony Computer Entertainment,0.07,0.12,0,0.05,0.25,56,17,4.9,8,SCE Studio Cambridge,E
Family Guy: Back to the Multiverse,Microsoft,2012,Action,Activision,0.14,0.09,0,0.02,0.25,39,28,5,51,Heavy Iron Studios,M
Ninja Gaiden 3,Microsoft,2012,Action,Tecmo Koei,0.16,0.05,0.03,0.02,0.25,58,39,4.4,136,Team Ninja,M
The Walking Dead: Season Two,Playstation,2014,Adventure,Telltale Games,0.1,0.09,0.01,0.04,0.25,,,,,,
Sword Art Online: Lost Song,Playstation,2015,Role-Playing,Namco Bandai Games,0.1,0.11,0,0.04,0.25,63,32,6.3,60,"Bandai Namco Games, Artdink",T
F1 2015,Microsoft,2015,Racing,Codemasters,0.08,0.15,0,0.02,0.25,64,13,5.3,22,Codemasters,E
Avatar: The Last Airbender - Into the Inferno,Playstation,2008,Adventure,THQ,0.12,0.09,0,0.03,0.25,,,,,,
Dora the Explorer: Journey to the Purple Planet,Playstation,2005,Adventure,Global Star,0.12,0.09,0,0.03,0.24,,,7,4,Take-Two Interactive,EC
Digimon World: Data Squad,Playstation,2006,Role-Playing,Namco Bandai Games,0.12,0.09,0,0.03,0.24,43,12,8,20,Bec,E10+
Jikkyou Powerful Pro Yakyuu 2001,Playstation,2001,Sports,Konami Digital Entertainment,0,0,0.23,0.02,0.24,,,,,,
Trials Fusion,Microsoft,2014,Racing,Ubisoft,0.12,0.1,0,0.02,0.24,80,28,7.1,158,RedLynx,E10+
Mega Man X Collection,Playstation,N/A,Misc,Unknown,0.12,0.09,0,0.03,0.24,73,23,8.8,14,Capcom,E
Far Cry Instincts Predator,Microsoft,2006,Shooter,Ubisoft,0.2,0.03,0,0.02,0.24,78,46,6.2,80,Ubisoft Montreal,M
Onechanbara Z2: Chaos,Playstation,2014,Action,Nippon Ichi Software,0.14,0.03,0.04,0.04,0.24,57,40,6.5,72,"Tamsoft, D3Publisher",M
Ben 10 Ultimate Alien: Cosmic Destruction,Playstation,2010,Platform,D3Publisher,0.12,0.08,0,0.04,0.24,,,8.6,5,Papaya Studios,E10+
Hasbro Family Game Night 3,Playstation,2010,Misc,Electronic Arts,0.18,0.04,0,0.03,0.24,,,tbd,,Electronic Arts,E
Panzer General,Playstation,1995,Strategy,Mindscape,0.14,0.09,0,0.02,0.24,,,,,,
Gallop Racer (JP),Playstation,1996,Sports,Tecmo Koei,0.04,0.03,0.16,0.02,0.24,,,,,,
Cabela's Outdoor Adventures (2009),Microsoft,2009,Sports,Activision Value,0.23,0,0,0.02,0.24,,,7.8,4,FUN Labs,T
Spawn the Eternal,Playstation,1997,Action,Sony Computer Entertainment,0.14,0.09,0,0.02,0.24,,,,,,
Army Men: Sarge's Heroes 2,Playstation,2000,Shooter,3DO,0.14,0.09,0,0.02,0.24,48,8,7.3,7,3DO,T
MLB,Playstation,2005,Sports,Sony Computer Entertainment,0.23,0,0,0.02,0.24,80,26,7.9,18,989 Sports,E
Skylanders: SuperChargers,Microsoft,2015,Action,Activision,0.17,0.05,0,0.02,0.24,76,15,5.5,17,Vicarious Visions,E10+
Britney's Dance Beat,Playstation,2002,Misc,THQ,0.12,0.09,0,0.03,0.24,63,20,4.8,20,Metro Graphics,E
Guitar Freaks,Playstation,1999,Simulation,Konami Digital Entertainment,0,0,0.23,0.02,0.24,,,,,,
World Soccer Winning Eleven 7,Playstation,2003,Sports,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24,,,,,,
SRS: Street Racing Syndicate,Microsoft,2004,Racing,Namco Bandai Games,0.18,0.05,0,0.01,0.24,,,,,,
Namco Tennis Smash Court,Playstation,1995,Sports,Sony Computer Entertainment,0,0,0.23,0.02,0.24,,,,,,
Vexx,Playstation,2003,Platform,Acclaim Entertainment,0.12,0.09,0,0.03,0.24,63,20,7.6,11,Acclaim Studios Austin,T
Samurai Warriors 4,Playstation,2014,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24,76,31,8.1,74,Omega Force,T
Marvel vs. Capcom Origins,Playstation,2006,Fighting,Capcom,0.11,0.08,0.02,0.03,0.24,,,,,,
